date,Pct,50ma,100ma,200ma,MOM_1,MOM_5,Bollinger,MACD,MACD_SIGNAL,MACD_DIFF,cci,adx,trix,atr,RSI,wr_10,y
2011-05-12,-0.0031652724395448972,38.12904343282505,37.7147635418654,35.08993021926579,-0.0031652724395448972,-0.023909674562773486,-0.8191842382040686,-0.2238953768500309,-0.13237179266515944,-0.09152358418487147,-194.62922534712362,37.290104144259615,-0.06953497110419234,0.703828479800159,0.3848155953272397,78.571428571459,0
2011-05-13,-0.021320027217042736,38.08404197573543,37.743777566896945,35.10356875214241,-0.021320027217042736,-0.04196269982238521,-1.276805156465105,-0.3277112270177227,-0.1714396795356721,-0.1562715474820506,-214.40247281436638,44.667355801828336,-0.09077630078625479,0.7206588458260761,0.3232352053753806,94.49838187700249,0
2011-05-16,-0.006257242178436262,38.04385470571145,37.76177761097115,35.115783735279315,-0.006257242178436262,-0.046263345195707406,-1.1695476183418774,-0.42337863322318725,-0.22182747027317518,-0.20155116295001207,-180.07674914205285,50.84919913593052,-0.1182682801738992,0.7147138897604989,0.3079895417311816,95.22388059700279,0
2011-05-17,0.021688432835800908,38.024773551007534,37.777911742946785,35.12623974790479,0.021688432835800908,-0.029893711248893062,-0.589829822561754,-0.4312836927895063,-0.2637187147764414,-0.1675649780130649,-108.75226845443174,47.101345510077984,-0.139964377990359,0.745737931605106,0.41103342036498314,65.78171091445583,0
2011-05-18,0.006162976489402228,37.990033317747816,37.796977050110804,35.14015822633532,0.006162976489402228,-0.0033913633280608924,-0.4020559936733575,-0.4144973991127898,-0.29387445164371107,-0.12062294746907876,-61.52852688637491,41.483599584657185,-0.15411978873544543,0.7421952271439558,0.43723353828940614,53.267973856192064,0
2011-05-19,-0.0018148820326856496,37.95128161597685,37.81045503311791,35.152867394405035,-0.0018148820326856496,-0.0020412792016295533,-0.4248746576932931,-0.40197466152361017,-0.3154944936196909,-0.08648016790391927,-43.06253967962163,35.96602340282777,-0.16290175068612625,0.725126552699959,0.43111404209311227,55.88235294118458,0
2011-05-20,-0.01977272727272872,37.915121116342796,37.817136093610735,35.16201133859792,-0.01977272727272872,-0.0004634994206372811,-0.8188796883023963,-0.44579130022715674,-0.3415538549411841,-0.10423744528597262,-81.94383436392029,36.972017670140765,-0.17430236546425096,0.7332405828556047,0.37040024245765124,83.15789473684487,0
2011-05-23,-0.013447716206817506,37.86572769602639,37.82103575821238,35.17217666031514,-0.013447716206817506,-0.007695895522411456,-0.9597628482921483,-0.5138462049411316,-0.37601232494117365,-0.137833879999958,-134.89417570148933,41.75438585391432,-0.19066328140446523,0.7305905461622755,0.3363884340656911,92.18750000002859,1
2011-05-24,-0.00493537015274359,37.820152796531914,37.82425736719562,35.18404117588938,-0.00493537015274359,-0.033553983108865815,-0.9064762393740212,-0.5753601794962648,-0.41588189585219193,-0.1594782836440729,-140.41827404465926,47.46040955514435,-0.21006920922869998,0.7520933113722561,0.3247606269972492,80.56801195812851,0
2011-05-25,-0.001653282947579937,37.78491595430064,37.82530864010047,35.198316822998876,-0.001653282947579937,-0.04106170598912495,-0.8202495234855022,-0.6216815450673465,-0.45704182569522295,-0.16463971937212357,-115.78040081435094,51.536140770308656,-0.22997209997414106,0.7373130701078805,0.3207802173692967,78.19548872180464,0
2011-05-26,0.004258339247685816,37.76604607353604,37.818203578595146,35.21917279525816,0.004258339247685816,-0.035227272727277104,-0.6740400130038334,-0.6388453215869987,-0.49340252487357816,-0.14544279671342053,-102.80208720015176,54.44737735256888,-0.24669229151669067,0.7140031549352458,0.34307679208907077,71.42857142858412,0
2011-05-27,0.00800942285041395,37.740366172665816,37.80870051784932,35.24128815444695,0.00800942285041395,-0.007883143983307694,-0.48460837582209004,-0.6222641664180628,-0.5191748531824751,-0.10308931323558768,-54.37358003048814,47.457961561919106,-0.25681356230183044,0.7049390783267283,0.38419748084618016,58.64661654136463,0
2011-05-31,0.010516475812115011,37.70254712940275,37.79846690940991,35.26658056681954,0.010516475812115011,0.016216216216225154,-0.2593083670209783,-0.5720738991228558,-0.5297546623705512,-0.042319236752304534,-12.751577441856307,39.30521238373451,-0.25770779949975814,0.6911306452088188,0.43463918598089274,41.72932330826827,0
2011-06-01,-0.03422756706752195,37.64173717541237,37.77765549027141,35.284875829071055,-0.03422756706752195,-0.013698630136987022,-0.8254168723930115,-0.625253560024035,-0.548854441901248,-0.07639911812278699,-110.55560582105561,40.60423875858813,-0.26412398663332426,0.7322264342701891,0.33689747469749504,97.36842105261144,0
2011-06-02,-0.003591954022991617,37.58108056424877,37.76259345501807,35.30341587026227,-0.003591954022991617,-0.015613910574867274,-0.8086505625419933,-0.6698291412269555,-0.5730493817663895,-0.09677975946056594,-153.2575931976468,45.30040732978212,-0.2738402511293522,0.7619995800783899,0.32882638915311163,77.84090909090318,0
2011-06-03,-0.0009613073780293524,37.51758399640723,37.749198064388345,35.320082135048736,-0.0009613073780293524,-0.020730270906928694,-0.7493694957991046,-0.699795916149327,-0.5983986886429771,-0.10139722750634994,-122.04089289061032,47.9892244164064,-0.28436222381962173,0.7815583867853622,0.32657952629519843,77.30061349691675,0
2011-06-06,-0.02501804185712453,37.43447301239018,37.72541150997523,35.335799103985366,-0.02501804185712453,-0.05281607852301662,-1.0436291308519086,-0.7848822194756977,-0.6356953948095212,-0.1491868246661765,-170.68645924291945,52.25013651802027,-0.3023400243440871,0.7976233284331933,0.27413173053591905,94.68438538208548,1
2011-06-07,0.004687885516899248,37.35238019737962,37.693958660326636,35.35202158602453,0.004687885516899248,-0.0582793709528292,-0.8645891517886826,-0.8298884824685544,-0.6745340123413279,-0.15535447012722647,-132.5183121840711,54.26284616593226,-0.3211782513032431,0.7873790850026794,0.2963643714072889,88.37209302328259,1
2011-06-08,-0.008104125736734136,37.26308336589022,37.66190700315897,35.36794204898572,-0.008104125736734136,-0.032806513409973426,-0.9142637546235876,-0.8777715841239484,-0.7151815266978521,-0.16259005742609633,-135.34638639319314,57.34147979545804,-0.3410426633322196,0.7832583637985595,0.28030567969740644,94.02515723270643,1
2011-06-09,0.014607576132713351,37.18268239859762,37.630966388400424,35.38912465036316,0.014607576132713351,-0.015140591204039322,-0.6078352312704043,-0.8658088008582041,-0.7453069815299226,-0.12050181932828152,-87.89224137930384,56.80838729742749,-0.3542506020628334,0.778233804144948,0.34829744930199186,75.4716981132003,0
2011-06-10,0.0017081503172120538,37.09628133063788,37.601947635600006,35.41051758371792,0.0017081503172120538,-0.01250902092857653,-0.5279625927111277,-0.8418860155811103,-0.7646227883401602,-0.07726322724095014,-78.41602754737829,58.30412692098598,-0.3607767638367755,0.8065179727653806,0.35607024892377337,71.03658536586457,0
2011-06-13,0.015103532277735088,37.02611998452289,37.58680487843598,35.43700719021155,0.015103532277735088,0.028127313101425466,-0.22885762016572297,-0.7720668108590232,-0.7661115928439328,-0.005955218015090358,-26.967729706660602,54.272759939289045,-0.356361467077341,0.814809208451282,0.4218438382829933,52.134146341443476,0
2011-06-14,-0.0015598752100073332,36.950697186428954,37.56244103814614,35.45918799013961,-0.0015598752100073332,0.021733791748522746,-0.2304038013748752,-0.7129156065065843,-0.7554723955764632,0.04255678906987892,17.859707124858335,43.25272457803959,-0.34481294313751903,0.8141209832679045,0.41703443365073495,47.92387543253645,0
2011-06-15,-0.022232904698945788,36.855753745672615,37.52581420925814,35.48061048620478,-0.022232904698945788,0.007179995048279819,-0.5843251482815724,-0.7203363513111896,-0.7484451867234085,0.02810883541221898,-76.74031836542129,42.88227873369127,-0.3362178001718063,0.8371458866745544,0.35500629840751796,75.2136752136802,1
2011-06-16,-0.007866273352988395,36.75141660759763,37.488755867390786,35.498568888380916,-0.007866273352988395,-0.015129331381157463,-0.6836321043897223,-0.7393515002312085,-0.7466264494249686,0.007274949193760039,-111.46890677865495,44.913571148857294,-0.33151569143807447,0.8378576236713008,0.33636726190554,75.91240875910262,0
2011-06-17,0.010901883052530703,36.63667930463416,37.45663924024639,35.512630227693286,0.010901883052530703,-0.00609013398292424,-0.4468455205108654,-0.7163848133410866,-0.7405781222081923,0.02419330886710569,-49.94895065229284,42.41016868792725,-0.324600213940452,0.8199467992958506,0.38423979420508003,59.85401459851919,0
2011-06-20,-0.007843137254920363,36.52060004491085,37.42092105491782,35.52360196790413,-0.007843137254920363,-0.028557715382788507,-0.5720089666780106,-0.7116371771780976,-0.7347899332021735,0.02315275602407585,-84.17753808032832,42.6886703423627,-0.3183591455368011,0.8027162316794327,0.36369159137823703,71.5328467153308,0
2011-06-21,0.010622529644266354,36.42112750009017,37.38780831147445,35.53217429878444,0.010622529644266354,-0.016704722990023124,-0.2917943138142084,-0.6710378231294314,-0.7220395111876251,0.05100168805819372,-30.17203900379658,38.151575142100796,-0.3081264402035484,0.8040899662296164,0.4093972653152162,55.8394160584058,0
2011-06-22,-0.005377658274247965,36.317629084990074,37.35752202305134,35.54352737173556,-0.005377658274247965,0.0002458210422873197,-0.3785876492994469,-0.6463015264608885,-0.7068919142422778,0.060590387781389365,-3.469249831022233,31.759019248690404,-0.29689233125462533,0.8095591917577866,0.3938114439030904,63.86861313867587,0
2011-06-23,-0.015237159007122969,36.20742088609093,37.3186987624947,35.54878511878111,-0.015237159007122969,-0.007185332011893419,-0.67019235969644,-0.6610381166438231,-0.6977211547225869,0.03668303807876383,-186.70465337129428,32.56978647501349,-0.29004564800008,0.8158359339980161,0.35302263675492784,84.04255319147855,1
2011-06-24,-0.014474669328675582,36.094025539887255,37.26675210670279,35.547532737068835,-0.014474669328675582,-0.03210784313725956,-0.890167902249565,-0.7038565523867604,-0.6989482342554216,-0.00490831813133874,-178.8025962066338,34.105657452298594,-0.2903155405191334,0.8018944388132289,0.3196668449443909,98.333333333332,1
2011-06-27,0.009875917953914959,36.008643541044556,37.222080738140036,35.54933062324373,0.009875917953914959,-0.014822134387335706,-0.631396527721646,-0.703288998922595,-0.6998163871888564,-0.0034726117337385842,-129.62177982993487,35.82049604092996,-0.29054176352732236,0.7913451160698557,0.3632350010883924,82.31511254018072,1
2011-06-28,-0.008525576730191942,35.91890018273247,37.17447428922046,35.54404364801671,-0.008525576730191942,-0.03348814470787875,-0.8780113371080119,-0.7175779149411525,-0.7033686927393157,-0.014209222201836846,-122.15322250252237,37.59035784896183,-0.29267671029177017,0.7845447555755801,0.3426345070043334,86.89956331876911,1
2011-06-29,0.023014668689930184,35.86002182989595,37.14175795444648,35.54423728360323,0.023014668689930184,-0.005898255099532457,-0.17441132787908142,-0.6597103333041687,-0.6946370208522864,0.034926687548117674,-28.998095238074924,32.09003033801501,-0.28689880710759225,0.7896128040613958,0.4349955764813004,47.16157205241063,1
2011-06-30,0.012113720642773718,35.79778690771397,37.10555993820629,35.54540391664761,0.012113720642773718,0.02171200399301343,0.24710714947544513,-0.5740701466980909,-0.6705236460214473,0.09645349932335645,34.11247396438364,23.3218780488125,-0.2713405280012178,0.7751480382295103,0.4775610046943137,25.7641921397438,1
2011-07-01,0.021739130434766718,35.751992633285546,37.074824422628964,35.55026125639825,0.021739130434766718,0.05925550772346,0.9341755081716236,-0.44088408277375635,-0.6245957333719092,0.18371165059815286,133.72559541868523,24.20654944567307,-0.24199025450963232,0.781536796919974,0.5446604786577027,5.157448277596692,0
2011-07-05,-0.013227513227493382,35.69490399989755,37.0447037964023,35.556668019664876,-0.013227513227493382,0.03502239522801642,0.4549739763479505,-0.36853163102887265,-0.5733829129033019,0.20485128187442925,120.79104766764927,24.83845758628776,-0.21002401016850747,0.7624768213616187,0.5015339399303954,25.418852225129108,0
2011-07-06,-0.011455032902753626,35.631058180137366,37.0071137367334,35.55638994318738,-0.011455032902753626,0.031964270204033696,0.08461954155626074,-0.33928065438455235,-0.526562461199552,0.18728180681499962,26.660894843700305,18.48646714805084,-0.18187105184192176,0.7592428292313603,0.46747018576380994,42.733142871228004,0
2011-07-07,0.01873767258381176,35.571482626220906,36.967260383966114,35.5618148086735,0.01873767258381176,0.02764985781054552,0.6092210451001104,-0.26134197217030675,-0.4735183633937029,0.21217639122339615,128.11984214835408,20.567540844608526,-0.15041187417041965,0.7791420511594062,0.5237934671182533,16.879027099886894,0
2011-07-08,-0.01403678606002079,35.49574509439438,36.92276345627502,35.567497437910845,-0.01403678606002079,0.0010979358805338624,0.172709297242042,-0.23633983861980568,-0.4260826584389235,0.18974281981911784,45.43012844575054,17.335566213802444,-0.12353174366974244,0.7692934767461631,0.4819041063591054,37.70846479762257,0
2011-07-11,-0.03215513009326876,35.392029837736324,36.86487737379776,35.57114868582979,-0.03215513009326876,-0.0517075517075416,-0.7198095722683703,-0.30223266918807923,-0.40131266058875464,0.09907999140067542,-77.16071143699729,17.938944406227773,-0.11235942114852013,0.8017339721658655,0.4034279650480268,84.7542637355988,1
2011-07-12,-0.0010144559979607948,35.2913299495263,36.79731049386978,35.57191609337892,-0.0010144559979607948,-0.03997075310748155,-0.6781644840569255,-0.35310621741468395,-0.3916713719539406,0.03856515453925663,-71.69114204785596,18.641358423118806,-0.11140944843247864,0.7975039674105893,0.4012791600850622,86.19077668025554,1
2011-07-13,0.005839045443006841,35.2020598907785,36.732685342192745,35.57645213987346,0.005839045443006841,-0.023175542406310368,-0.46906256902826127,-0.3734593488363629,-0.3880289673304251,0.014569618494062186,-42.859705079620646,16.951665317936172,-0.11428949382032393,0.7996030044364041,0.4203959487575431,85.09803921565289,1
2011-07-14,0.018425037859659543,35.1126957127089,36.67271808050874,35.58460886845991,0.018425037859659543,-0.023475314617610432,0.07496345405747624,-0.33601405184677446,-0.377625984233695,0.041611932386920514,37.436690128751636,15.032526156269048,-0.11238889089189284,0.8401242611858752,0.4774276940290339,56.47058823527453,1
2011-07-15,-0.009169764560094218,35.024132940694905,36.626229911562206,35.593451599038076,-0.009169764560094218,-0.01865488463425169,-0.19372614435737226,-0.32775166104110554,-0.36765111959517716,0.03989945855407162,-27.053802425210066,13.35290041461701,-0.11060603875619653,0.8554516176911701,0.4530924544271678,70.98039215683417,1
2011-07-18,-0.003751875937990201,34.93857444290967,36.57889320512411,35.60311787388299,-0.003751875937990201,0.01014455997969832,-0.27708086238944146,-0.32763955919465104,-0.359648807515072,0.03200924832042096,-83.50901643602805,15.468400348850482,-0.10995442019441978,0.8588357455657295,0.44322896971102843,68.53146853149129,1
2011-07-19,0.014059753954312137,34.86464680183937,36.53669869838731,35.612025903077026,0.014059753954312137,0.02538715410000858,0.13009464828584114,-0.2861249323658228,-0.3449440324852222,0.05881910011939939,-22.89190152778888,13.09989178883174,-0.10461831708093315,0.8445001441261059,0.48803773237228426,48.95104895105939,1
2011-07-20,0.014112404060414807,34.80168004766951,36.49289014406896,35.62254806469926,0.014112404060414807,0.03382130237252512,0.5284696067168875,-0.21197244147049332,-0.31834971428227643,0.10637727281178311,66.42150261367458,13.012698843753585,-0.09127668630185541,0.8423382765988843,0.5295407649771697,29.020979020980498,0
2011-07-21,0.032470703124989564,34.757802571928224,36.460220252672414,35.63580645654239,0.032470703124989564,0.048079306071853845,1.184024809058057,-0.0619392129193983,-0.2670676140097008,0.2051284010903025,153.66307177390132,18.656753857594435,-0.061630721585515295,0.8779989443329639,0.6091576165071315,7.182320442014138,0
2011-07-22,-0.002364625206880744,34.72783781191608,36.435799619877365,35.647559702855794,-0.002364625206880744,0.0552776388194125,0.9508065754316447,0.049583153058343044,-0.20373746059609202,0.25332061365443503,143.41698178072534,22.688221724623617,-0.024630573780298853,0.8490353660958233,0.6009231591405687,9.944751381212589,0
2011-07-25,-0.011851149561527885,34.69178381821552,36.41041362552031,35.658786764660654,-0.011851149561527885,0.04669846849109072,0.6158508154762389,0.10273869951506498,-0.14244222857386063,0.2451809280889256,91.5195504565637,21.50582888835074,0.010062124156593766,0.8426320700624078,0.5601508775437236,23.75690607736884,0
2011-07-26,-0.005996641880542941,34.66727898743364,36.37566048158456,35.66983406210577,-0.005996641880542941,0.025996533795494825,0.43374104205877023,0.12638673331814942,-0.0886764361954586,0.21506316951360804,68.60821581851708,20.66126257672726,0.03883878685212095,0.8125785579796646,0.5404074702503372,30.66298342543045,0
2011-07-27,-0.0185810810810646,34.63430926736826,36.33908198653989,35.675882975428884,-0.0185810810810646,-0.007080078124986122,-0.02820661559491174,0.0916461967813973,-0.05261190960008742,0.14425810638148473,19.482888102160516,15.390440353772032,0.05511273324698828,0.8057658703766171,0.4838414581226975,51.9337016574552,0
2011-07-28,0.0002458814851216129,34.5859080531305,36.30534080206905,35.67918259257549,0.0002458814851216129,-0.03807046583114504,-0.036518764163136146,0.06405651612548269,-0.029278224454973394,0.09333474058045609,15.166985747704876,11.625567337375443,0.06265923180913976,0.7855779365726441,0.484595987185034,51.65745856353547,0
2011-07-29,-0.005653883972468909,34.52909641214006,36.25956486494396,35.68384506009673,-0.005653883972468909,-0.041242000474049134,-0.1647686649008582,0.026229621514289647,-0.018176655261120785,0.04440627677541043,-34.72150814052784,14.341045572683903,0.0621478520334308,0.7806938647843839,0.46766281922433606,58.01104972375739,0
2011-08-01,-0.0002472187886253252,34.47345797474908,36.212369795362996,35.693131701421315,-0.0002472187886253252,-0.02998320940271515,-0.1407367020339004,-0.004378836971866917,-0.015417091603270011,0.011038254631403094,-22.519594723747336,10.70115209762556,0.05648121792225425,0.809909287339142,0.46689891639952263,74.29577464786324,0
2011-08-02,-0.014836795252251012,34.42228812749928,36.16870462192106,35.706428285060696,-0.014836795252251012,-0.03861003861004819,-0.4592357763663802,-0.06869529339982705,-0.026072731962581423,-0.04262256143724563,-87.42890762898193,9.078265050134904,0.04247638471366476,0.788220015463918,0.422324331301507,100.0,0
2011-08-03,0.0015060240963999938,34.38185998572026,36.12379384087335,35.71560328397804,0.0015060240963999938,-0.018932874354573137,-0.39691388638294284,-0.11426428997258142,-0.04371104356458143,-0.070553246408,-99.49009842286522,11.770672368129846,0.02470907696102501,0.7726001512322809,0.42820316096666206,82.68330733228774,0
2011-08-04,-0.049624060150378235,34.3115413546841,36.065847075608026,35.71854986276788,-0.049624060150378235,-0.0678466076696278,-1.2167717271071528,-0.28193606475857536,-0.09135604780338023,-0.1905800169551951,-186.08502473997893,21.502409089626536,-0.01203066765196776,0.8427739166986894,0.31447047396374855,97.77777777777425,0
2011-08-05,-0.008438818565409067,34.2369968346812,36.01095639449093,35.718438194437056,-0.008438818565409067,-0.07045735475897985,-1.108948144946563,-0.4316287581811622,-0.15941058987893664,-0.27221816830222556,-200.67975189054292,31.83067525444859,-0.06075777231143563,0.9049218210538542,0.30057547727415523,83.04431599230338,0
2011-08-08,-0.09414893617020581,34.0996942932007,35.93287018336839,35.70505842930472,-0.09414893617020581,-0.15776458951534356,-1.6213809441167797,-0.7822642052858413,-0.28398131296031764,-0.49828289232552364,-241.2374697545657,44.162945889105806,-0.14522640028898431,1.0831685610705792,0.19691779350810934,95.43209876543429,1
2011-08-09,0.0687022900763361,33.99617667501566,35.86827142384075,35.701550724053554,0.0687022900763361,-0.08634538152609383,-0.8617697842961455,-0.8905609454514973,-0.4052972394585536,-0.4852637059929437,-160.86435430399072,52.97171062814668,-0.22470981704724807,1.1805854639816094,0.3552111688499487,64.85084306096286,0
2011-08-10,-0.05576923076921958,33.85085365850328,35.776700393953035,35.692103624591574,-0.05576923076921958,-0.1385964912280624,-1.1123202804021093,-1.1018971504045965,-0.5446172216477623,-0.5572799287568342,-143.95412516001988,59.26368544174729,-0.313843790423452,1.2418316392463515,0.29997187288745336,91.14583333333091,1
