Date,Calculated,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
2008-07-30,-1.0,0.04992944604202212,0.0320278046889741,0.02539357004062887,0.05820185213795763,0.034134826526130875,0.03574737839443722,0.02580743845449728,0.03807954397084832
2008-07-31,-0.6,0.04691819291819292,0.03271428571428572,0.03205555555555555,0.05181646131646131,0.0201007326007326,0.03399350649350649,0.02268009768009768,0.04975396825396825
2008-08-01,-0.5,0.04011872201872202,0.01950978650978651,0.01932030932030932,0.07666173745738963,0.02467961667961668,0.0447276826233348,0.03413951523516741,0.04905715315280532
2008-08-02,-0.5384532162611773,0.05181832873009343,0.021324468788865073,0.02813887660327289,0.07543085030813225,0.012450610846041613,0.06049787392778745,0.010265860730257014,0.02217923103905809
2008-08-03,-0.8,0.06030175380175379,0.02899164169164169,0.017862137862137865,0.07143728493728492,0.01406177156177156,0.03974647574647574,0.023175047175047175,0.03949699189699189
2008-08-04,-0.6666666666666666,0.03917116217116217,0.03318814163207756,0.014124542124542123,0.06479540393499202,0.009777777777777778,0.03757997557997558,0.01304071773636991,0.03855669739193766
2008-08-05,-1.0,0.023803879199464938,0.021271038558964256,0.010028708133971293,0.043040495840256154,0.009150326797385621,0.016167515563101302,0.004,0.036515609505622486
2008-08-06,-1.0,0.052910382015645165,0.02775918047469772,0.023194007746639326,0.06995591250854408,0.0023928571428571428,0.045479722032353606,0.02144047619047619,0.029306082806082805
2008-08-07,-0.8571428571428571,0.03855644160907319,0.022144090996722574,0.016210526315789474,0.06766524489156067,0.007086466165413534,0.027509304535620328,0.008871794871794873,0.03525204600467758
2008-08-08,-0.9999879790439228,0.04544683314621396,0.01839681103210515,0.0271897148603031,0.08492695501952467,0.007863993316624896,0.048304315086358435,0.0310897492600279,0.013483040935672515
2008-08-09,-0.3333333333333333,0.03157638496768931,0.009955580651232825,0.009898989898989899,0.053134512830164994,0.011739130434782608,0.033688939080243424,0.02105050505050505,0.03248836187966622
2008-08-10,-0.5,0.042717171717171716,0.01666025641025641,0.002583333333333333,0.06386832611832612,0.014993589743589743,0.03773953823953824,0.015271367521367523,0.032801471516988756
2008-08-11,-0.8,0.04396369883985983,0.025971318671009075,0.015457875457875456,0.05999451116478981,0.017816993464052286,0.025592479416008826,0.015429864253393665,0.0297014652014652
2008-08-12,-0.7865586535503525,0.022717444717444718,0.010354354354354355,0.002105263157894737,0.040087843087843085,0.012767676767676766,0.020379155931787508,0.010247747747747747,0.020817011817011816
2008-08-13,-1.0,0.0475788319561139,0.023886115316028845,0.005015673981191222,0.05195529329809248,0.014524459542608363,0.029114846167477743,0.010709644727793548,0.04718350540246559
2008-08-14,-0.6363636363636364,0.05450804097862921,0.06778499278499277,0.012571872571872573,0.062273314920373746,0.03538239538239538,0.04474303474303474,0.030429015429015428,0.05295382395382396
2008-08-15,-0.6249984972490187,0.05083266515619458,0.024397156449788026,0.014934065934065934,0.07684785584785585,0.024724438329701486,0.03831041181041181,0.009740590793222372,0.04623877973877974
2008-08-16,-1.0,0.0305995670995671,0.011164224664224665,0.009000000000000001,0.06875279622338445,0.00671978021978022,0.013342245989304813,0.008253968253968253,0.01961804861804862
2008-08-17,-0.625,0.03,0.019666666666666666,0.006136363636363637,0.04737044356609574,0.018542160737812913,0.008636363636363636,0.004239130434782609,0.03641765480895916
2008-08-18,-0.75,0.043153660666818555,0.03666270571533729,0.02357408673198147,0.05996751348067138,0.00859876965140123,0.03191159717475507,0.012207792207792207,0.0372321713374345
2008-08-19,-1.0,0.04847474747474747,0.02473088023088023,0.0056565656565656566,0.07453379953379953,0.019054112554112556,0.047948051948051955,0.021155122655122652,0.0363116883116883
2008-08-20,-0.75,0.042060216907275724,0.04411998459057283,0.018164318034906268,0.07473410902822668,0.019531839402427635,0.02486021690727573,0.023633599080657906,0.041824807871866695
2008-08-21,-1.0,0.06979988319546894,0.03465930334521165,0.030337678733264477,0.06009210996068082,0.02268303513125245,0.028876732974406003,0.026741626794258372,0.05732342570043558
2008-08-22,-0.3333333333333333,0.01787109187109187,0.026772952853598014,0.010771804062126642,0.04367888025952542,0.019192307692307693,0.017341991341991343,0.015,0.05666652045684303
2008-08-23,-0.8,0.030842359394990977,0.0366608187134503,0.012462406015037595,0.055184552289815454,0.01619191919191919,0.023402445507708664,0.013888888888888888,0.033944534997166584
2008-08-24,-0.741506154319436,0.04317722567287784,0.058490331890331884,0.018283982683982684,0.06375526695526695,0.03349206349206349,0.04596090576090575,0.03050103519668737,0.047283272283272275
2008-08-25,-1.0,0.07063455251690545,0.036000357882710825,0.028019456431221137,0.09000684115389995,0.02734438640320993,0.051735142705730944,0.03395698419227831,0.04557384772090655
2008-08-26,-0.8181818181818182,0.0494598150110484,0.03185423400129283,0.02284644766997708,0.09300847044585182,0.024332866479925306,0.05150931927023009,0.016730971958675945,0.06621235300647066
2008-08-27,-0.7777777777777778,0.05935619052798267,0.020952380952380948,0.000975609756097561,0.05893138827709349,0.006476190476190476,0.030193001060445382,0.013460317460317459,0.02902529919709135
2008-08-28,-0.6428545667126035,0.05510603775309657,0.03213634078339961,0.023767082590612002,0.10016156873742015,0.0353962703962704,0.04706682206682206,0.021157731157731154,0.037333107209268204
2008-08-29,-1.0,0.03425068418171866,0.03359247648902822,0.009328516694033936,0.044082320744389704,0.025303030303030303,0.01577449370552819,0.012777777777777777,0.03123134796238244
2008-08-30,-1.0,0.04611131445426861,0.03949916695597311,0.014560733384262796,0.08652449721899438,0.016507936507936506,0.053139745015906,0.0074285714285714285,0.057266488485603624
2008-08-31,-0.5833333333333334,0.03184069473199908,0.038875289766594115,0.0077142857142857135,0.05380998389694042,0.025345154040806214,0.030513041708693876,0.014280051671356018,0.03777476066606501
2008-09-01,-0.42857142857142855,0.034991061510243095,0.033179245874898046,0.007739130434782609,0.05092481374834316,0.044276775795957374,0.03747992530345472,0.021303030303030303,0.07583521735439894
2008-09-02,-0.8666666666666667,0.07581465143229849,0.034995359542418364,0.028907347554406382,0.09048638695697518,0.0016666666666666666,0.0721005439711322,0.025532722179781003,0.02442683982683983
2008-09-03,-0.25,0.031227363279994858,0.03898168498168498,0.009243589743589744,0.04044853214418431,0.013015873015873014,0.033925775978407555,0.006596273291925465,0.03189647194910353
2008-09-04,-0.6666666666666666,0.04989257331362595,0.023948051948051944,0.017924812030075187,0.05671977924609503,0.021307359307359306,0.02482261208576998,0.017592592592592594,0.05886283891547049
2008-09-05,-0.8888888888888888,0.031556365661628824,0.03803688708951866,0.006303030303030303,0.058209262243317975,0.025293297345928924,0.03968435050787991,0.01798168498168498,0.04484973895500212
2008-09-06,-0.75,0.07460672419368071,0.05951684426684427,0.009047619047619047,0.0913988849314936,0.03233878078443296,0.027287157287157283,0.01363095238095238,0.06107195582195581
2008-09-07,-0.9,0.045114163614163615,0.04599961149961151,0.02041025641025641,0.07644749694749695,0.027222222222222224,0.03210866910866911,0.02491025641025641,0.06761216561216563
2008-09-08,-0.8181818181818182,0.03773145155498096,0.023386243386243386,0.01568627450980392,0.06549973664679547,0.024713064713064715,0.030383567957097367,0.015178338001867414,0.038765861589391
2008-09-09,-0.7792457206244701,0.05458826085625186,0.03294624910570228,0.01436091207642932,0.058060929597069426,0.015955879974028794,0.037855028266197674,0.020855382603666355,0.05484926436741318
2008-09-10,-0.5555555555555556,0.053995817387121725,0.0332977392977393,0.03573833573833574,0.07110692849823284,0.02994324194324194,0.07406989146119582,0.032888721584373753,0.048556663947968294
2008-09-11,-1.0,0.06842902218358608,0.021891402714932125,0.01511111111111111,0.09306603560964616,0.008425287356321838,0.060126984126984126,0.03101587301587301,0.02887720145529477
2008-09-12,-1.0,0.033706214225425545,0.019440333568240546,0.010189491817398793,0.028863945383156703,0.010707070707070707,0.02003581603581603,0.01765493297849213,0.05514041272736924
2008-09-13,-0.82142599538063,0.08349766074998272,0.04213802622498274,0.03022900657171757,0.1063831798837856,0.02949686971170347,0.05795163659869543,0.026209862601166947,0.054928208463139144
2008-09-14,-0.9213821303592139,0.045963079415711,0.037659451659451657,0.02763463203463203,0.0766809245335561,0.026014874014874016,0.045137874990506574,0.01622222222222222,0.03018374218374218
2008-09-15,-1.0,0.07069232766855855,0.014461887857473597,0.02927683785748302,0.0844877767016986,0.012547100890055052,0.05482834190898706,0.027491604415203735,0.05894405361053717
2008-09-16,-0.5833333333333334,0.06968668003582615,0.03254879869585752,0.018677636089400797,0.10823211351864102,0.021780716718098125,0.050099416922946324,0.0311416513769455,0.03959355094269705
2008-09-17,-1.0,0.03596135265700482,0.011929606625258797,0.004,0.0602967563837129,0.004596273291925465,0.04178674948240166,0.008,0.024719242110546453
2008-09-18,-0.6666666666666666,0.063250959249243,0.019784511784511783,0.02094836564401782,0.060547780848696185,0.019165464165464163,0.04525139594704813,0.008148148148148147,0.04578090152918528
2008-09-19,-0.8888888888888888,0.05132713365066306,0.01827272727272727,0.03453592485945427,0.056294538794538794,0.013833333333333333,0.05464085914085914,0.020880952380952382,0.03732034632034632
2008-09-20,-0.9166666666666666,0.05523024905377846,0.023967697020328596,0.016272577096106508,0.08267942755558855,0.005586744639376218,0.04225096930360087,0.04369156551509492,0.037994559047190624
2008-09-21,-0.9285688524268892,0.04235758685758686,0.013110258162889743,0.0196031746031746,0.08767361877888194,0.0073162393162393155,0.051502775002775,0.014969696969696971,0.029743946696578275
2008-09-22,-0.875,0.03610628019323671,0.04212888721584373,0.017420077972709547,0.06617289600813628,0.02748556998556998,0.03401281695675287,0.025279534475186646,0.043254279198215125
2008-09-23,-0.8,0.06831397721052893,0.06113957307060756,0.023276857242374483,0.06182683982683983,0.008680897646414889,0.030382395382395382,0.02582375478927203,0.029427650893168136
2008-09-24,-1.0,0.046030103995621234,0.02652036852036852,0.02348051948051948,0.07216286012837737,0.017884804850322095,0.03809628302731751,0.017141215106732346,0.03985450182001907
2008-09-25,-1.0,0.03838095238095238,0.021831501831501832,0.027428571428571427,0.05908694813957971,0.0101007326007326,0.03145787545787546,0.019182186234817815,0.0227014652014652
2008-09-26,-1.0,0.0481706419941714,0.03202616642616642,0.020064935064935067,0.0696790764790765,0.018497354497354495,0.03366955266955267,0.021321019721019723,0.048681481481481485
2008-09-27,-0.5555555555555556,0.0365925716795282,0.022266063709999635,0.01624995294560512,0.03485865355087323,0.01672222222222222,0.016161540214171793,0.013985569985569985,0.03485545385202136
2008-09-28,-0.97924572062447,0.05822698949795724,0.04291758778855553,0.015745023435346017,0.07794515090644122,0.024238539238539237,0.052531018801986545,0.02476867934932451,0.06844284031380804
2008-09-29,-0.875,0.06933381873656473,0.029665537361189535,0.018121535723366385,0.07551154566257541,0.022926406926406927,0.04278995908744192,0.026735778841041995,0.047355226009688244
2008-09-30,-0.5714285714285714,0.015559808612440192,0.019519404572036148,0.007651515151515151,0.043337662337662335,0.014017316017316015,0.02968398268398268,0.0036363636363636364,0.0350670236196552
2008-10-01,-0.71949714708298,0.06724182560734286,0.02396439192990917,0.01847008547008547,0.05843664288927446,0.03333849735664617,0.04095684392236116,0.008045977011494254,0.06330151639044561
2008-10-02,-0.5,0.013055555555555553,0.027398675012527005,0.0077380952380952375,0.04246969696969697,0.034889865036923866,0.023198412698412697,0.017710084033613446,0.08026513713989994
2008-10-03,-0.7142857142857143,0.03012468519649836,0.01945611577964519,0.009297385620915033,0.03717960510496518,0.012658730158730157,0.020293297345928926,0.011444444444444445,0.020595238095238094
2008-10-04,-0.6363636363636364,0.03241899668958493,0.010274415239932482,0.02612842712842713,0.07054284538990421,0.0048951048951048955,0.04285811900517783,0.007395104895104896,0.029838351303868547
2008-10-05,-0.7777777777777778,0.0631904761904762,0.018928571428571427,0.014119047619047618,0.0690672268907563,0.013928571428571427,0.041380952380952386,0.01753968253968254,0.0564719887955182
2008-10-06,-0.5555555555555556,0.035834368530020706,0.044571428571428574,0.038374051069703236,0.07779634984898143,0.024827467218771562,0.06012210012210012,0.021362637362637358,0.04320841959972395
2008-10-07,-1.0,0.043367082590612,0.017918992884510123,0.020158730158730157,0.0788336849537661,0.008222222222222221,0.03628551525103249,0.011538461538461537,0.01107936507936508
2008-10-08,-0.9166666666666666,0.04226083046245318,0.02669551342654791,0.022094156283202934,0.06227335345144676,0.015538624338624341,0.04564651362460693,0.019554387885422367,0.03404625234280407
2008-10-09,-1.0,0.03254559884559884,0.026116317016317017,0.02642337662337662,0.07436494616494618,0.01446985236985237,0.03469163059163059,0.009933333333333334,0.07484202464202463
2008-10-10,-0.9166666666666666,0.022251329346981517,0.015338336783988958,0.00771111111111111,0.03283320013320013,0.010350241545893719,0.027016960816960815,0.0066724637681159415,0.023195532245532245
2008-10-11,-0.7142857142857143,0.036571733821733815,0.018893162393162393,0.02970634920634921,0.08376074300731051,0.009694444444444445,0.03756797442323758,0.015299707602339181,0.0431626320539364
2008-10-12,-0.7777777777777778,0.05131272689968343,0.047989577813107226,0.007234625930278104,0.09571473012521606,0.021797385620915034,0.040270566161870504,0.009486878182530356,0.05368144359192952
2008-10-13,-0.75,0.017149707602339182,0.03521354730913304,0.010890322580645161,0.03680843776106934,0.024563839706793864,0.033814285714285706,0.02245613454645713,0.04155101919397335
2008-10-14,-0.7528312818935213,0.04302339029257188,0.014978937728937729,0.023491402714932125,0.046429436902966324,0.009186813186813187,0.03967943690296631,0.010019607843137254,0.06654693953389605
2008-10-15,-0.6363636363636364,0.05585754985754986,0.05204629444629444,0.024469678469678468,0.07719517519517519,0.02361804861804862,0.03727798127798128,0.0187991637991638,0.05308628408628409
2008-10-16,-0.375,0.037185239880892056,0.02768536720454879,0.013919413919413919,0.06014348975832351,0.01091841491841492,0.03812030481595699,0.009944258639910813,0.042500477300477305
2008-10-17,-0.8181818181818182,0.04232718622373795,0.03594370532179862,0.01257872650976099,0.08352392903862955,0.026034031223077875,0.043411285360468656,0.03631946725050174,0.04157975739233346
2008-10-18,-0.794116586293425,0.035763512810571635,0.02288253968253968,0.010343915343915345,0.056384585855174085,0.010125125125125124,0.0257986227986228,0.017468457468457467,0.03742065842065842
2008-10-19,-0.6,0.04407387236419494,0.03431561130158606,0.012765514055836636,0.0583700013559761,0.016727716727716727,0.031367838644135976,0.007076923076923077,0.05935921504084198
2008-10-20,-0.7777777777777778,0.04822569243621875,0.04392857142857142,0.019626630679262257,0.07571383587173061,0.025238095238095237,0.059557901163164326,0.018076923076923077,0.046944444444444434
2008-10-21,-0.8181818181818182,0.05545446950710108,0.0650294296346928,0.030462406015037594,0.08584211873770448,0.026741626794258372,0.06299667178699436,0.02420050125313283,0.058212818213667104
2008-10-22,-0.533326120759687,0.042207062451913704,0.02018758434547908,0.016970156718440474,0.04386778686607062,0.026113921166552753,0.03190420220511754,0.019573914072197825,0.0424695655221971
2008-10-23,-0.9230769230769231,0.038447061491947966,0.03807863611593246,0.02351644141299314,0.094652642129839,0.021191588297850155,0.06658454177141608,0.02681298292683492,0.06709629649288093
2008-10-24,-0.8701445415438059,0.045350708511877925,0.03575052725052725,0.028014813730330972,0.06870163536280477,0.024691627657144898,0.05459701775818717,0.013585021300538543,0.05021106558775225
2008-10-25,-0.3333333333333333,0.04592736892736893,0.03300333000333,0.01924963924963925,0.060562215562215554,0.011666666666666665,0.030445406445406446,0.014656565656565656,0.034400155400155404
2008-10-26,-0.7678647091344565,0.07024026038373865,0.03769262383070432,0.04074385574168183,0.0791712862652222,0.027372176733941437,0.03498122947905557,0.028335134146898852,0.044004914171942036
2008-10-27,-0.6250067617877935,0.0507024244507082,0.038838673192220105,0.02398725073553449,0.053527651219870895,0.017055759055759054,0.0451069828552666,0.01619805925069083,0.04203159608422766
2008-10-28,-0.8181818181818182,0.03045066045066045,0.03448168498168498,0.016472906403940883,0.05884664377767826,0.0247991452991453,0.035021367521367516,0.03059981206532931,0.0545982905982906
2008-10-29,-0.5555555555555556,0.04994560994560995,0.025448235974551762,0.021835719835719837,0.058917395470027036,0.02300429103060682,0.03474351379614538,0.027867465867465864,0.02640783193414772
2008-10-30,-0.9375,0.0551044511044511,0.015994005994005994,0.03747098979451921,0.08222107304460245,0.015224775224775227,0.03507448107448107,0.005627705627705628,0.05306903553962378
2008-10-31,-0.681816542453475,0.08076479076479076,0.03994146433276868,0.04948660518225736,0.10460204529769747,0.027717171717171717,0.0902914862914863,0.018494949494949495,0.03924305163435597
2008-11-01,-1.0,0.029739130434782605,0.012596273291925466,0.00885024154589372,0.051259276954929135,0.013206349206349206,0.02396135265700483,0.006405797101449276,0.06056676656676657
2008-11-02,-0.9285714285714286,0.0607984237984238,0.03204084804084804,0.012128427128427129,0.07591848674201615,0.010006216006216007,0.04142368742368742,0.022326562326562324,0.03722495804848746
2008-11-03,-1.0,0.04911658104537362,0.01840100250626566,0.02917004804620904,0.07870805974211546,0.01104761904761905,0.049032811014235164,0.007936507936507936,0.040258145363408514
2008-11-04,-0.5555555555555556,0.037693486590038315,0.017734767025089606,0.020905205905205903,0.06053802239041393,0.008333333333333333,0.03746379176379176,0.018106060606060605,0.02980575338639855
2008-11-05,0.11109909015503389,0.0492619145560322,0.03941859774212715,0.012461906514538093,0.0717799520740697,0.035539937186996017,0.035536603059822876,0.028904517051575877,0.04615547197900139
2008-11-06,-0.75,0.043341838238389954,0.03739925783029231,0.02944665487768936,0.054566169462721185,0.019844599844599842,0.039853803284837765,0.013733488733488735,0.04192180042180042
2008-11-07,-0.7777777777777778,0.04767936858463175,0.028479098679098674,0.02261631701631702,0.06964977946030577,0.022826630679262258,0.04055894281157439,0.01684885290148448,0.037673250725882304
2008-11-08,-1.0,0.06374540331618371,0.019134768740031897,0.028814375279892522,0.09033631240709279,0.027132478632478634,0.06728271980086863,0.013989898989898988,0.06922736458943356
2008-11-09,-0.8076825983371946,0.07938113108082148,0.046653802853493256,0.03381890331890332,0.10149275629770987,0.01126984126984127,0.06114753547106488,0.02419637551990493,0.06188052298578614
2008-11-10,-0.31817853957534725,0.04679903131821291,0.025267027658332008,0.022538533362062775,0.06815197249468351,0.01449206349206349,0.046161315808374626,0.011825396825396824,0.027129054520358863
2008-11-11,-0.8333333333333334,0.058512826183104834,0.02295985060690943,0.02538048552754435,0.07603290087965012,0.01165452847805789,0.04472757875079857,0.009563025210084035,0.04045576233192333
2008-11-12,-1.0,0.08158441823410863,0.01736677131677132,0.02625941908294849,0.08827924898157097,0.014417296619928197,0.055009730035891026,0.012811800035329446,0.025676155478787054
2008-11-13,-0.7777777777777778,0.04580063555295753,0.037066372224266966,0.031880341880341875,0.0486283242041756,0.0259047560626508,0.03709391654097536,0.01194965034965035,0.053358590607480105
2008-11-14,-1.0,0.03003552003552003,0.015856143856143857,0.010695970695970695,0.06025039405039404,0.011142857142857144,0.03192844932844933,0.00892063492063492,0.037728073680705264
